Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
4735111982,"Feb 4, 2021, 5:57:27 PM",Evening Run,Run,,2736,8.43,171.0,55.0,False,,,activities/5054395736.tcx.gz,,,2736.0,2720.0,8436.2998046875,5.099999904632568,3.101580858230591,47.32136154174805,47.72135925292969,113.6999969482422,137.6999969482422,5.599999904632568,-0.0047414149157702,,,92.0,83.56195068359375,,145.6260528564453,,,644.0,,,55.0,,,,,,,,,,,,,0.0,,1.0,8490.400390625,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4740403277,"Feb 5, 2021, 6:56:35 PM",Evening Run,Run,,2713,8.25,160.0,55.0,False,,,activities/5059872008.tcx.gz,,,2713.0,2703.0,8252.400390625,4.699999809265137,3.0530521869659424,28.726112365722656,35.0261116027832,117.8000030517578,135.60000610351562,7.0,-0.0763414278626442,,,87.0,81.81312561035156,,144.10440063476562,,,634.0,,,55.0,,,,,,,,,,,,,0.0,,1.0,8263.7001953125,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4744289069,"Feb 6, 2021, 1:28:38 PM",Afternoon Run,Run,,1217,3.73,158.0,31.0,False,,,activities/5063921568.tcx.gz,,,1217.0,1207.0,3736.199951171875,4.800000190734863,3.0954432487487797,22.0625,18.5625,127.6999969482422,137.6999969482422,5.599999904632568,0.0936780720949173,,,93.0,85.93022918701172,,148.84921264648438,,,296.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,3765.60009765625,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4744290993,"Feb 6, 2021, 1:07:03 PM",Afternoon Run,Run,,1230,4.03,177.0,44.0,False,,,activities/5063923405.tcx.gz,,,1230.0,1155.0,4031.0,7.5,3.49004340171814,66.69453430175781,63.49452972412109,129.3000030517578,136.6999969482422,10.300000190734863,0.0793847665190696,,,95.0,87.56977844238281,,160.39308166503906,,,318.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,4192.7998046875,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4744291413,"Feb 6, 2021, 12:41:18 PM",Afternoon Run,Run,,1350,4.33,180.0,39.0,False,,,activities/5063923856.tcx.gz,,,1350.0,1338.0,4336.7998046875,5.400000095367432,3.241255521774292,20.607500076293945,25.70749855041504,116.9000015258789,137.6999969482422,18.200000762939453,-0.1175982281565666,,,89.0,84.8609848022461,,152.15919494628906,,,337.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,4337.0,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4756536060,"Feb 8, 2021, 5:42:04 PM",Evening Run,Run,,3785,10.79,163.0,83.0,False,,,activities/5076655260.tcx.gz,,,3785.0,3586.0,10789.400390625,5.400000095367432,3.008756160736084,42.90645980834961,44.80645751953125,113.6999969482422,137.6999969482422,9.199999809265137,-0.0176098756492137,,,92.0,83.37528228759766,,145.78982543945312,,,853.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,10838.400390625,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4767076876,"Feb 10, 2021, 6:06:09 PM",Evening Run,Run,,2966,8.32,189.0,36.0,False,,,activities/5087556037.tcx.gz,,,2966.0,2877.0,8319.599609375,4.5,2.8917622566223145,45.70104598999024,45.60104751586914,96.8000030517578,119.9000015258789,14.300000190734863,0.0012019808636978,,,91.0,84.08086395263672,,138.187255859375,,,631.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,8377.7998046875,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4772170006,"Feb 11, 2021, 6:06:32 PM",Evening Run,Run,,3370,10.05,186.0,66.0,False,,,activities/5092840402.tcx.gz,,,3370.0,3361.0,10056.400390625,4.800000190734863,2.992085695266724,42.74105453491211,44.641056060791016,118.9000015258789,137.1999969482422,8.5,-0.0188934411853551,,,91.0,83.63966369628906,,143.15867614746094,,,772.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,10093.599609375,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4781919159,"Feb 13, 2021, 4:30:06 PM",Afternoon Run,Run,,4487,14.14,172.0,112.0,False,,,activities/5102950920.tcx.gz,,,4487.0,4439.0,14141.5,5.900000095367432,3.1857399940490723,58.55810546875,61.65810394287109,105.9000015258789,137.3000030517578,8.0,-0.0219212956726551,,,94.0,85.82064056396484,,149.94749450683594,,,1108.0,,,112.0,,,,,,,,,,,,,0.0,,1.0,14192.400390625,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
4785271728,"Feb 14, 2021, 10:03:47 AM",Lunch Run,Run,,4640,12.33,173.0,85.0,False,,,activities/5106451151.tcx.gz,,,4640.0,4365.0,12329.0,5.099999904632568,2.8245131969451904,70.24592590332031,71.3459243774414,97.0,119.9000015258789,10.199999809265137,-0.0089220535010099,,,96.0,85.45012664794922,,145.0169677734375,,,1002.0,,,85.0,,,,,,,,,,,,,0.0,,1.0,12404.099609375,,,,,,,,,,,,,,,,6526378.0,,,,,,,,,,,,,,,,,
